file_name,label,nose_x,nose_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_index_finger_x,left_index_finger_y,right_index_finger_x,right_index_finger_y,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z
frame5_1073.jpg,1,0.24335,0.28326,0.73134,0.45087,0.17893,0.47479,0.93327,0.7547,0.17376,0.82088,0.74976,0.86052,0.27425,0.47394,0.67258,0.86617,0.26612,0.37307,0.27939,0.22883,-0.74518,0.30693,0.22619,-0.74538
frame5_1160.jpg,1,0.2859,0.33161,0.76544,0.45495,0.20945,0.45512,0.97745,0.73411,0.18428,0.79163,0.78309,0.84013,0.29219,0.49972,0.69317,0.84231,0.29452,0.40977,0.32154,0.2732,-1.3982,0.34954,0.27289,-1.39849
frame5_1189.jpg,1,0.24257,0.31131,0.75048,0.45133,0.18301,0.46562,0.96195,0.74093,0.18033,0.79622,0.75375,0.84626,0.27979,0.47068,0.67469,0.84162,0.26538,0.38803,0.28168,0.26231,-1.36011,0.30777,0.25943,-1.36025
frame5_1218.jpg,1,0.24223,0.29205,0.7552,0.45279,0.1762,0.46271,0.95626,0.74807,0.16917,0.80917,0.74841,0.85914,0.26891,0.47395,0.67122,0.86392,0.26148,0.37705,0.28281,0.24397,-1.26736,0.30834,0.24228,-1.26735
frame5_1247.jpg,1,0.28155,0.28364,0.77273,0.46852,0.17238,0.47794,0.97934,0.73058,0.13427,0.7977,0.75843,0.82836,0.32786,0.50558,0.67741,0.83912,0.34462,0.41686,0.33119,0.2376,-1.33418,0.35921,0.23725,-1.33425
frame5_1276.jpg,1,0.3228,0.26796,0.80593,0.45943,0.21009,0.45879,0.9795,0.71328,0.11117,0.72116,0.78613,0.81878,0.35949,0.82796,0.70789,0.83158,0.44885,0.8228,0.36727,0.22591,-1.05522,0.39181,0.2253,-1.05509
frame5_1392.jpg,1,0.78475,0.28396,0.84088,0.47374,0.27232,0.45898,0.9554,0.72427,0.11601,0.70153,0.77658,0.83118,0.20001,0.81744,0.71434,0.82607,0.28802,0.83617,0.77668,0.24065,-0.7582,0.77996,0.23916,-0.75846
frame5_1421.jpg,1,0.77123,0.2587,0.8523,0.4697,0.2804,0.45896,0.95904,0.72547,0.13258,0.71189,0.79752,0.82546,0.20338,0.81703,0.73494,0.82047,0.28782,0.83118,0.76987,0.21577,-0.84764,0.77825,0.21533,-0.84776
frame5_1450.jpg,1,0.77167,0.27113,0.86386,0.47201,0.28037,0.46523,0.96909,0.73252,0.11425,0.7086,0.79712,0.839,0.17868,0.8178,0.73254,0.83142,0.26908,0.8341,0.76943,0.22808,-0.95257,0.77778,0.2268,-0.95269
frame5_1479.jpg,1,0.7715,0.26136,0.85447,0.46957,0.27532,0.46292,0.96311,0.72981,0.12201,0.71447,0.80124,0.82534,0.20135,0.82044,0.73447,0.82316,0.29253,0.83583,0.76554,0.21882,-0.89712,0.77226,0.21785,-0.89731
frame5_1508.jpg,1,0.78007,0.26435,0.85576,0.47212,0.28058,0.45844,0.97275,0.72906,0.13399,0.70431,0.80522,0.82384,0.19961,0.81847,0.73129,0.81736,0.28843,0.83672,0.77414,0.2217,-0.86121,0.78039,0.22086,-0.86127
frame5_1537.jpg,1,0.79413,0.25623,0.85875,0.46958,0.27521,0.45731,0.96587,0.72189,0.12317,0.70833,0.79222,0.8314,0.20107,0.81541,0.72542,0.82623,0.28737,0.83474,0.78196,0.21495,-0.88442,0.78683,0.21421,-0.88446
frame5_1653.jpg,1,0.84824,0.28628,0.90483,0.45232,0.33176,0.45522,0.92634,0.7236,0.09117,0.64876,0.70559,0.83538,0.16419,0.80265,0.63764,0.83208,0.23959,0.81443,0.8437,0.2455,-0.86713,0.85151,0.24475,-0.86725
frame5_1682.jpg,1,1.00223,0.29145,1.02568,0.46495,0.48195,0.46231,1.01285,0.72676,0.1506,0.61107,0.75373,0.81133,0.2105,0.80423,0.64157,0.79573,0.28329,0.82598,0.98891,0.23407,-0.84795,0.99776,0.23214,-0.84804
frame5_1711.jpg,1,0.9699,0.28765,0.9974,0.44984,0.44004,0.45894,1.00354,0.72932,0.09331,0.60437,0.72244,0.83205,0.18678,0.7982,0.62463,0.81791,0.26719,0.82062,0.95986,0.23621,-1.01477,0.96654,0.23509,-1.01483
frame5_1740.jpg,1,0.98665,0.2975,0.9757,0.46687,0.44845,0.45117,0.97421,0.712,0.14915,0.60657,0.71245,0.82023,0.20227,0.79288,0.61138,0.80976,0.27929,0.81279,0.9769,0.24605,-0.83057,0.98334,0.24552,-0.83077
frame5_1769.jpg,1,0.99855,0.30937,0.97335,0.45563,0.44023,0.45473,1.01525,0.71471,0.13186,0.6114,0.75305,0.82431,0.19309,0.80105,0.65656,0.82294,0.26765,0.82567,0.99761,0.26345,-1.09479,1.00034,0.26252,-1.09514
frame5_1798.jpg,1,0.98317,0.31025,0.97678,0.46703,0.45006,0.45275,1.00912,0.71637,0.18413,0.61365,0.80302,0.81787,0.20612,0.794,0.72149,0.81051,0.26241,0.81659,0.98687,0.26441,-0.77203,0.99397,0.26411,-0.77206
frame5_1943.jpg,1,0.48881,0.28406,0.75777,0.36277,0.1908,0.38091,0.97007,0.61989,0.0944,0.66573,0.76877,0.74972,0.25788,0.35589,0.66292,0.75153,0.30495,0.28458,0.50611,0.23294,-2.367,0.53112,0.22901,-2.36715
frame5_1972.jpg,1,0.47333,0.31656,0.75544,0.36834,0.18246,0.37806,0.97559,0.61861,0.13668,0.56947,0.78185,0.73216,0.2484,0.36509,0.68788,0.73401,0.30761,0.28667,0.50405,0.27728,-2.9222,0.52815,0.27458,-2.92251
frame5_2001.jpg,1,0.56029,0.26966,0.74409,0.3619,0.19492,0.38316,0.96676,0.62199,0.11258,0.68902,0.77838,0.75526,0.23236,0.33608,0.67443,0.75508,0.27405,0.25674,0.57213,0.221,-1.5364,0.58939,0.21798,-1.53659
frame5_2030.jpg,1,0.47878,0.33964,0.74892,0.37468,0.19897,0.38769,0.96261,0.63183,0.10789,0.67872,0.76752,0.76552,0.20055,0.74159,0.67985,0.77135,0.276,0.73462,0.50404,0.29433,-2.68039,0.5268,0.29018,-2.68076
frame5_2059.jpg,1,0.57701,0.29078,0.75327,0.3535,0.17932,0.38801,0.97094,0.64322,0.09176,0.7002,0.73373,0.77935,0.24856,0.33152,0.63884,0.78147,0.31459,0.25498,0.58398,0.23687,-1.54974,0.6046,0.23158,-1.5497
frame5_2088.jpg,1,0.50463,0.31028,0.75246,0.37495,0.18637,0.39229,0.96709,0.62116,0.09657,0.66238,0.7736,0.75616,0.26875,0.34198,0.66914,0.76219,0.3296,0.27723,0.5265,0.25566,-1.75028,0.5573,0.25101,-1.75046
frame5_2117.jpg,1,0.42158,0.2711,0.74893,0.36253,0.18877,0.38088,0.96771,0.61804,0.09399,0.65075,0.76876,0.74641,0.26325,0.33938,0.66675,0.75144,0.32492,0.26866,0.45316,0.23041,-1.96676,0.47259,0.22729,-1.96688
frame5_2146.jpg,1,0.48894,0.2963,0.75469,0.36503,0.18413,0.38301,0.96895,0.61645,0.08328,0.66785,0.76917,0.75484,0.24627,0.34146,0.6634,0.76279,0.30467,0.27232,0.50057,0.24271,-2.17651,0.53125,0.23668,-2.17666
frame5_2175.jpg,1,0.57019,0.31402,0.75226,0.36679,0.18791,0.3985,0.97389,0.6236,0.09477,0.6966,0.75962,0.76371,0.25287,0.34734,0.65882,0.76531,0.31352,0.27596,0.57368,0.2615,-1.50521,0.5965,0.25711,-1.50523
frame5_2204.jpg,1,0.59108,0.27232,0.75809,0.35772,0.17576,0.38022,0.97215,0.62142,0.08664,0.69537,0.77301,0.75612,0.2539,0.33538,0.66787,0.76488,0.31558,0.25658,0.59261,0.21553,-1.63882,0.60918,0.2119,-1.63894
frame5_2378.jpg,1,0.27035,0.3207,0.75057,0.36165,0.18787,0.40937,0.9812,0.62782,0.16258,0.70108,0.82704,0.77818,0.3633,0.39839,0.74231,0.78276,0.38854,0.30537,0.28823,0.26216,-1.57891,0.31514,0.25967,-1.57895
frame5_2494.jpg,1,0.25096,0.3022,0.75204,0.36474,0.18571,0.41525,0.97968,0.63359,0.14153,0.70868,0.81985,0.77269,0.33462,0.38106,0.74246,0.77984,0.34638,0.28919,0.27269,0.24763,-1.52894,0.29601,0.2444,-1.52879
frame5_2523.jpg,1,0.26141,0.30012,0.76796,0.36488,0.17003,0.41024,0.98692,0.62904,0.1299,0.69324,0.81202,0.74975,0.35339,0.37254,0.7484,0.75644,0.38989,0.28073,0.29001,0.246,-1.73898,0.31858,0.24329,-1.73887
frame5_2552.jpg,1,0.28025,0.27964,0.767,0.35858,0.17177,0.40053,0.9849,0.62115,0.13515,0.68848,0.82543,0.74679,0.34023,0.3674,0.75156,0.75634,0.38142,0.27521,0.31211,0.22679,-1.75839,0.34219,0.2234,-1.75831
frame5_2639.jpg,1,0.57754,0.32301,0.8284,0.47608,0.27099,0.47004,0.96712,0.74688,0.08199,0.75298,0.85833,0.85409,0.1346,0.88221,0.79247,0.84696,0.22188,0.87341,0.62719,0.28147,-1.19332,0.65151,0.28342,-1.19356
frame5_2668.jpg,1,0.54448,0.25256,0.8131,0.38612,0.2693,0.38474,0.96231,0.63604,0.09287,0.6446,0.76918,0.75559,0.15429,0.77231,0.70365,0.74997,0.2267,0.76852,0.59027,0.21299,-1.74287,0.61437,0.21358,-1.74309
frame5_2697.jpg,1,0.56358,0.33913,0.82518,0.47558,0.28279,0.47439,0.98176,0.73565,0.10498,0.71132,0.77817,0.8546,0.0903,0.85423,0.70006,0.84492,0.15262,0.87228,0.60614,0.29429,-1.32088,0.62931,0.29449,-1.32102
frame5_2784.jpg,1,0.5536,0.33296,0.81419,0.46916,0.31432,0.46981,0.95915,0.79234,0.1581,0.76099,0.72855,0.88247,0.10958,0.90686,0.63466,0.87626,0.17105,0.8998,0.59552,0.27988,-1.60968,0.61783,0.27915,-1.60985
frame5_2813.jpg,1,0.55603,0.35979,0.81237,0.47548,0.31119,0.47198,0.95796,0.79326,0.14917,0.76962,0.70882,0.8781,0.12736,0.91429,0.60804,0.87563,0.18818,0.90505,0.60051,0.30531,-1.60417,0.6238,0.30403,-1.60423
frame5_2842.jpg,1,0.53805,0.36947,0.81294,0.47786,0.31894,0.47251,0.95918,0.79718,0.15764,0.77241,0.723,0.88083,0.13519,0.91874,0.62432,0.87516,0.20018,0.9133,0.58197,0.31265,-1.77223,0.60579,0.31046,-1.77232
frame5_290.jpg,1,0.69166,0.32611,0.80463,0.45774,0.24068,0.46078,0.91249,0.71724,0.11008,0.71534,0.79285,0.81243,0.11738,0.82563,0.71557,0.80236,0.18632,0.83278,0.69536,0.28157,-1.20595,0.7044,0.28003,-1.20606
frame5_3074.jpg,1,0.4082,0.42142,0.75185,0.40518,0.16129,0.39073,0.93631,0.72283,0.0704,0.58273,0.63116,0.81289,0.07146,0.78231,0.52558,0.7931,0.07156,0.82242,0.43838,0.3669,-1.55614,0.47343,0.35772,-1.55625
frame5_3103.jpg,1,0.40331,0.42453,0.75129,0.4072,0.17143,0.39697,0.93334,0.72534,0.07625,0.58508,0.67602,0.84041,0.07768,0.78274,0.58319,0.84604,0.07904,0.82118,0.44353,0.37428,-1.55809,0.47874,0.36811,-1.55825
frame5_3132.jpg,1,0.40447,0.4271,0.74731,0.40386,0.15282,0.39558,0.93529,0.72273,0.07815,0.59297,0.6646,0.85018,0.07878,0.80638,0.56981,0.83768,0.08333,0.83598,0.43639,0.3776,-1.682,0.46961,0.37082,-1.6821
frame5_3161.jpg,1,0.439,0.37506,0.75293,0.40425,0.15317,0.40746,0.93537,0.71117,0.06549,0.60977,0.6792,0.83364,0.07033,0.80658,0.58709,0.83177,0.07601,0.83621,0.47684,0.3196,-1.59975,0.50232,0.31355,-1.59994
frame5_319.jpg,1,0.84655,0.35025,0.86281,0.45456,0.31044,0.44983,0.91726,0.72479,0.12723,0.68226,0.75675,0.82852,0.12211,0.82661,0.69538,0.82454,0.17726,0.8387,0.84793,0.30522,-0.79889,0.85015,0.30302,-0.79928
frame5_3190.jpg,1,0.40965,0.42702,0.75575,0.40349,0.1774,0.3896,0.92864,0.70503,0.07074,0.5775,0.66171,0.82253,0.05959,0.77703,0.56897,0.83043,0.06878,0.80927,0.44475,0.38351,-1.70546,0.47888,0.37722,-1.70572
frame5_3219.jpg,1,0.41187,0.44275,0.75232,0.4102,0.16397,0.40748,0.94366,0.72339,0.08146,0.58169,0.66384,0.83413,0.09215,0.81429,0.57383,0.83544,0.10279,0.84388,0.44125,0.39618,-1.68023,0.47339,0.39028,-1.6804
frame5_3277.jpg,1,0.41303,0.42131,0.77262,0.40831,0.16951,0.40324,0.94532,0.70915,0.07876,0.58995,0.69521,0.83665,0.06281,0.80318,0.59548,0.83816,0.07139,0.83271,0.44423,0.37657,-1.61615,0.47791,0.37039,-1.61636
frame5_3306.jpg,1,0.38887,0.43863,0.75234,0.39991,0.15403,0.39878,0.92901,0.69324,0.08084,0.58611,0.6519,0.81631,0.07089,0.79829,0.55252,0.82471,0.06811,0.82842,0.42627,0.39599,-1.66812,0.4612,0.39007,-1.66832
frame5_3393.jpg,1,0.44003,0.40356,0.78912,0.44211,0.21097,0.38997,0.87611,0.79337,0.11455,0.65308,0.54741,0.51507,100,100,0.46701,0.42546,100,100,0.47294,0.35466,-1.57527,0.4951,0.35248,-1.57539
frame5_3422.jpg,1,0.40261,0.40839,0.77612,0.42103,0.17876,0.39589,0.88465,0.76877,0.08864,0.59531,0.54243,0.52071,100,100,0.42519,0.46132,100,100,0.43218,0.36218,-1.70146,0.45387,0.35962,-1.7015
frame5_3451.jpg,1,0.33938,0.41655,0.80456,0.43726,0.20969,0.37853,0.89279,0.82589,100,100,0.53105,0.51943,100,100,0.42512,0.42666,100,100,0.36285,0.37041,-1.47844,0.39995,0.36974,-1.47857
frame5_348.jpg,1,0.83966,0.32171,0.85573,0.46418,0.30166,0.45265,0.94161,0.73204,0.09805,0.68426,0.74764,0.83205,0.09304,0.81042,0.68907,0.81934,0.15907,0.81974,0.83426,0.28048,-0.82033,0.8338,0.27941,-0.82056
frame5_3509.jpg,1,0.38392,0.419,0.70486,0.4271,0.1745,0.39878,0.82007,0.73428,0.10525,0.61151,0.55808,0.53189,100,100,0.47922,0.46848,100,100,0.41525,0.37317,-1.81871,0.4381,0.37004,-1.81873
frame5_3538.jpg,1,0.32249,0.42919,0.81414,0.42659,0.22338,0.3837,0.89945,0.8417,0.11017,0.58178,0.52255,0.51443,100,100,0.41938,0.41734,100,100,0.34883,0.39103,-1.39863,0.37666,0.38978,-1.39865
frame5_3712.jpg,1,0.8002,0.28574,0.79921,0.37759,0.29477,0.36275,0.87728,0.54013,0.15348,0.57248,0.90827,0.67045,0.2458,0.70417,0.88201,0.7053,0.33513,0.74105,0.82361,0.2516,-1.11425,0.82891,0.25128,-1.11458
frame5_3741.jpg,1,0.87924,0.30332,0.79818,0.40036,0.37325,0.34842,0.83331,0.58974,0.18061,0.57603,0.8543,0.73374,0.27455,0.72225,0.84149,0.75869,0.35365,0.75507,0.88744,0.27435,-0.74708,0.88945,0.273,-0.74734
frame5_377.jpg,1,0.8683,0.33131,0.86506,0.45696,0.31549,0.46674,0.93191,0.74561,0.12908,0.70574,0.7223,0.85178,0.12346,0.819,0.66086,0.84127,0.1745,0.82745,0.87026,0.28449,-0.93171,0.86924,0.28272,-0.93166
frame5_3770.jpg,1,0.87449,0.35914,0.72997,0.46637,0.32661,0.42527,0.7417,0.65175,0.12479,0.65323,0.81029,0.81158,0.1661,0.81626,0.83578,0.8432,0.25656,0.85162,0.88906,0.32674,-0.60712,0.88506,0.3252,-0.60741
frame5_3799.jpg,1,0.92084,0.26247,0.77541,0.38043,0.40438,0.32068,100,100,0.21425,0.5462,0.85498,0.72462,0.2392,0.71576,0.88045,0.74781,0.32832,0.74896,0.93194,0.23557,-0.48312,0.92884,0.2343,-0.4836
frame5_3828.jpg,1,0.92708,0.27604,0.78364,0.39638,0.40283,0.32984,0.8161,0.5883,0.21992,0.54479,0.86491,0.72194,0.24019,0.72154,0.88367,0.73866,0.31654,0.75604,0.94125,0.24857,-0.63319,0.93903,0.24711,-0.63353
frame5_3915.jpg,1,0.19542,0.26897,0.735,0.34667,0.20923,0.37295,0.94608,0.6177,0.11074,0.60463,0.80561,0.77723,0.25454,0.72992,0.75665,0.79459,0.34973,0.75346,0.2161,0.22352,-0.70299,0.23107,0.22021,-0.70299
frame5_3944.jpg,1,0.15141,0.28642,0.65882,0.3483,0.18598,0.37951,0.92385,0.61421,0.13624,0.59853,0.68703,0.73555,0.27316,0.72946,0.56699,0.76137,0.33413,0.76784,0.15203,0.24112,-1.18939,0.16539,0.23785,-1.18923
frame5_3973.jpg,1,0.21031,0.30796,0.71062,0.35332,0.26674,0.39076,0.97911,0.62404,0.23753,0.61972,0.75682,0.7467,0.35304,0.75575,0.64918,0.77443,0.43286,0.79645,0.20088,0.25756,-0.94134,0.21174,0.25345,-0.94128
frame5_4002.jpg,1,0.18517,0.30625,0.68992,0.36083,0.26538,0.40184,0.97322,0.61929,0.2327,0.63112,0.77907,0.74921,0.35423,0.75028,0.68579,0.76746,0.43419,0.78374,0.18019,0.25693,-0.6668,0.18934,0.25314,-0.66655
frame5_4031.jpg,1,0.16656,0.40017,0.67124,0.46305,0.21009,0.47586,0.93486,0.71017,0.15812,0.68503,0.71542,0.79781,0.28871,0.79699,0.631,0.8082,0.37421,0.8311,0.16703,0.35951,-0.71583,0.17977,0.35498,-0.71578
frame5_4176.jpg,1,0.2486,0.27463,0.75392,0.34889,0.27795,0.36528,0.97268,0.62254,0.22297,0.58852,0.77931,0.74419,0.27114,0.73293,0.67313,0.75088,0.33359,0.76568,0.25353,0.22571,-0.79811,0.26645,0.22281,-0.79804
frame5_4205.jpg,1,0.20129,0.28921,0.73657,0.439,0.22581,0.43289,0.94751,0.71003,0.16891,0.62446,0.69814,0.8229,0.17251,0.80973,0.56166,0.83165,0.21929,0.85634,0.23707,0.2448,-0.66175,0.25298,0.24304,-0.66148
frame5_4292.jpg,1,0.62266,0.29238,0.82523,0.37852,0.34054,0.38895,0.99208,0.64067,0.19441,0.63033,0.81505,0.7632,0.30418,0.75833,0.71923,0.7652,0.38307,0.78859,0.64979,0.22817,-1.58593,0.66854,0.22466,-1.58596
frame5_4321.jpg,1,0.58052,0.34866,0.83308,0.37706,0.35159,0.39076,0.99303,0.63306,0.1999,0.61781,0.8136,0.74875,0.29909,0.75478,0.72487,0.75511,0.36853,0.78819,0.61802,0.28272,-1.7672,0.64061,0.27889,-1.76717
frame5_4350.jpg,1,0.79446,0.25947,0.86425,0.37981,0.40406,0.38493,0.98052,0.62236,0.22562,0.61217,0.84529,0.74303,0.31957,0.74836,0.76993,0.74728,0.39081,0.78357,0.80072,0.21261,-0.92688,0.80522,0.21217,-0.92712
frame5_4466.jpg,1,0.67017,0.27318,0.78537,0.45305,0.26813,0.47317,0.92243,0.71899,0.13035,0.70829,0.86128,0.82702,0.20595,0.83075,0.83556,0.82932,0.28469,0.86506,0.66967,0.23334,-1.15668,0.67989,0.23273,-1.15723
frame5_464.jpg,1,0.91477,0.36803,0.91953,0.46358,0.34061,0.47714,0.94073,0.76139,0.13581,0.70804,0.66065,0.87471,0.11206,0.82833,0.55383,0.86901,0.15972,0.84912,0.91121,0.32229,-1.46629,0.91003,0.31863,-1.4665
frame5_493.jpg,1,0.94807,0.37528,0.91692,0.48935,0.36541,0.47211,0.9047,0.75149,0.16123,0.67631,0.63193,0.86009,0.10676,0.81006,0.54131,0.85071,0.155,0.83508,0.96126,0.32561,-0.87577,0.96021,0.32383,-0.87599
frame5_522.jpg,1,0.949,0.37849,0.92854,0.47944,0.38317,0.4626,0.9165,0.76183,0.15639,0.67202,0.6428,0.87279,0.1106,0.82929,0.54939,0.87156,0.16417,0.86422,0.94934,0.32729,-1.02633,0.94688,0.32469,-1.0265
frame5_580.jpg,1,0.91515,0.39233,0.92553,0.48835,0.39981,0.47134,0.92458,0.75127,0.18291,0.69729,0.71366,0.87042,0.11133,0.82995,0.64185,0.85832,0.15863,0.86115,0.93702,0.34031,-1.03745,0.93926,0.33802,-1.03782
frame5_609.jpg,1,0.96834,0.3951,0.93696,0.50257,0.45905,0.46817,0.9286,0.7519,0.27047,0.68203,0.7132,0.86321,0.14405,0.83364,0.63697,0.85198,0.18316,0.86515,0.97095,0.34541,-0.91136,0.97205,0.34364,-0.91177
frame5_638.jpg,1,0.95797,0.39391,0.93209,0.49732,0.46007,0.46471,0.91576,0.74214,0.21366,0.67336,0.71212,0.84601,0.13177,0.81916,0.63278,0.84709,0.18187,0.85139,0.96062,0.34843,-0.97164,0.96424,0.3462,-0.97214
frame5_667.jpg,1,0.90763,0.38663,0.91953,0.48174,0.38276,0.47604,0.91227,0.76273,0.19284,0.71565,0.68465,0.86891,0.15757,0.82648,0.61442,0.86088,0.19134,0.8424,0.92311,0.33793,-0.84716,0.92549,0.33577,-0.84718
frame5_754.jpg,1,0.17577,0.40348,0.75997,0.4537,0.12489,0.46352,1.00993,0.78306,0.13145,0.80941,100,100,0.57396,0.86783,100,100,0.65738,0.8696,0.20435,0.35612,-1.95645,0.22445,0.3509,-1.95605
frame5_783.jpg,1,0.2532,0.38717,0.74642,0.47672,0.20137,0.49904,0.96735,0.74696,0.25918,0.7799,0.70424,0.86104,0.63434,0.81283,0.62757,0.88048,0.72998,0.8086,0.28623,0.33526,-1.54792,0.31,0.33334,-1.54798
frame5_812.jpg,1,0.23619,0.38263,0.75141,0.47929,0.2005,0.509,0.97679,0.7509,0.25154,0.79364,0.76437,0.87232,0.64242,0.82142,0.67501,0.88624,0.71528,0.80776,0.26628,0.3291,-1.40905,0.28862,0.32635,-1.4093
frame5_928.jpg,1,0.21761,0.38352,0.74297,0.48376,0.19804,0.50624,0.96185,0.746,0.24826,0.79747,0.73138,0.88029,0.647,0.81999,0.64944,0.89166,0.73838,0.78992,0.24489,0.33267,-1.36443,0.26623,0.3293,-1.36468
frame5_957.jpg,1,0.22408,0.34606,0.74219,0.48416,0.19113,0.50113,0.96575,0.76665,0.25905,0.81732,0.71386,0.88727,0.65,0.82173,0.62662,0.89936,0.74546,0.79307,0.25698,0.28984,-1.33859,0.27473,0.28764,-1.33896
frame5_986.jpg,1,0.23239,0.35963,0.74339,0.48137,0.18629,0.50238,0.97738,0.75648,0.2667,0.80923,0.75036,0.88181,0.65565,0.82137,0.66118,0.89639,0.74187,0.81181,0.26865,0.30425,-1.29642,0.28929,0.30326,-1.2968
frame6_1015.jpg,1,0.16757,0.23689,0.6749,0.37056,0.21781,0.53159,0.89613,0.72286,0.11815,0.86445,100,100,0.15927,0.84948,100,100,0.20664,0.81908,0.1844,0.18778,-0.7033,0.20141,0.17516,-0.70284
frame6_1131.jpg,1,0.88021,0.39115,0.8279,0.72797,0.38388,0.41982,100,100,0.06951,0.78834,100,100,0.39437,0.90643,100,100,0.51008,0.86949,0.90559,0.34851,-0.89561,0.91373,0.35537,-0.89594
frame6_1160.jpg,1,0.83141,0.42274,0.78366,0.79945,0.4258,0.41876,100,100,0.13795,0.80789,100,100,0.40116,0.92266,100,100,0.50165,0.89484,0.86636,0.38927,-0.85638,0.8757,0.40216,-0.8568
frame6_1247.jpg,1,0.54271,0.34578,0.55267,0.56364,0.15876,0.48931,0.74,0.90251,0.0873,0.9035,0.87064,0.8974,0.36978,0.93003,0.92944,0.84969,0.4836,0.90407,0.5608,0.29311,-0.45304,0.56566,0.29532,-0.45304
frame6_1276.jpg,1,0.6028,0.3926,0.57982,0.55253,0.19695,0.4301,0.71815,0.91202,0.07294,0.87492,0.88602,0.91214,0.36792,0.90052,0.94834,0.87223,0.4688,0.8677,0.6168,0.3377,-0.43631,0.62019,0.33657,-0.43637
frame6_1305.jpg,1,0.77757,0.40054,0.77897,0.53958,0.2515,0.43562,0.86083,0.88685,0.14197,0.86303,0.90619,0.86719,0.59282,0.83116,0.90904,0.78522,0.74314,0.76406,0.81147,0.34539,-0.57866,0.82181,0.34738,-0.57859
frame6_1334.jpg,1,0.65389,0.47267,0.63531,0.57929,0.26967,0.38344,0.74116,0.90611,0.15748,0.83446,0.93291,0.9237,0.44048,0.90184,1.01838,0.90128,0.53428,0.87299,0.68174,0.41161,-0.64877,0.68632,0.4116,-0.649
frame6_1363.jpg,1,0.51656,0.34495,0.52762,0.571,0.17432,0.4873,0.70516,0.88918,0.09323,0.884,0.90751,0.93288,0.38765,0.89786,0.96804,0.90914,0.48266,0.8842,0.52947,0.29428,-0.38665,0.5347,0.2958,-0.38648
frame6_1392.jpg,1,0.55875,0.35974,0.55452,0.57137,0.19486,0.4728,0.72682,0.88876,0.09889,0.89736,0.91357,0.92079,0.38132,0.91395,0.98656,0.90066,0.49343,0.88167,0.57681,0.30717,-0.41354,0.58196,0.30863,-0.41334
frame6_1421.jpg,1,0.55889,0.36655,0.57002,0.57182,0.21155,0.46441,0.74135,0.8971,0.10853,0.89545,0.91845,0.92361,0.39168,0.92139,0.98358,0.89686,0.49836,0.884,0.58287,0.31324,-0.43536,0.59019,0.31564,-0.4352
frame6_145.jpg,1,0.82961,0.35878,0.83901,0.59583,0.26207,0.51213,0.92098,0.9431,0.07982,0.90824,0.9281,1.03077,0.41757,0.97911,0.88788,0.99532,0.57089,0.95529,0.82837,0.30032,-0.72531,0.8319,0.30136,-0.7253
frame6_1479.jpg,1,0.95125,0.44474,0.85688,0.58321,0.33089,0.44809,100,100,0.16304,0.89696,0.90014,0.88647,0.60792,0.91507,0.84453,0.8306,0.75741,0.87162,0.97251,0.38065,-0.35034,0.97022,0.37877,-0.35081
frame6_1537.jpg,1,0.76239,0.34535,0.65551,0.61581,0.1332,0.49851,100,100,0.13694,0.91866,0.74476,0.94544,0.63768,0.94343,0.82406,0.90145,0.78434,0.89363,0.76889,0.28948,-0.15751,0.76958,0.28863,-0.15835
frame6_1566.jpg,1,0.76087,0.31364,0.68459,0.58557,0.1534,0.42803,100,100,0.15496,0.86808,0.70502,0.84666,0.71712,0.8856,0.686,0.79179,0.86289,0.87699,0.78182,0.26508,-0.3913,0.78802,0.26909,-0.39176
frame6_1595.jpg,1,0.74108,0.29395,0.71439,0.61198,0.14247,0.46036,100,100,0.17612,0.87036,100,100,0.71962,0.88782,100,100,0.86899,0.8745,0.75758,0.24269,-0.54978,0.7661,0.24609,-0.5506
frame6_1624.jpg,1,0.73911,0.31234,0.70567,0.60741,0.14268,0.44915,100,100,0.17817,0.86798,100,100,0.73221,0.89529,100,100,0.87673,0.88633,0.75989,0.26116,-0.55379,0.76894,0.26458,-0.55426
frame6_1653.jpg,1,0.73283,0.31752,0.6881,0.5987,0.14429,0.43435,100,100,0.22661,0.83483,0.71011,0.87764,0.67336,0.90236,0.76831,0.82871,0.8267,0.87317,0.76223,0.26804,-0.55904,0.773,0.2733,-0.55947
frame6_1682.jpg,1,0.75494,0.3161,0.66163,0.61434,0.16268,0.43191,100,100,0.23793,0.82139,0.68526,0.87752,0.70513,0.89702,0.66466,0.79818,0.83396,0.86935,0.77642,0.26698,-0.26894,0.78116,0.27072,-0.26954
frame6_1711.jpg,1,0.79776,0.45354,0.62777,0.63252,0.24367,0.32153,100,100,0.09023,0.80778,100,100,0.60549,0.89161,100,100,0.73676,0.87167,0.84364,0.4049,-0.4975,0.84816,0.40897,-0.49854
frame6_174.jpg,1,0.93025,0.28979,0.89114,0.59743,0.34246,0.46803,0.88156,0.95402,0.10048,0.83114,0.85447,0.99367,0.42522,0.95398,0.84457,0.9604,0.54458,0.93252,0.91101,0.23841,-0.89065,0.91006,0.23827,-0.89091
